EmployeeID,EmployeeCount,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,IncomeBand,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1804,1,35,27-35,No,Non-Travel,1180,"Research & Development",2,2,Medical,2,Male,90,3,2,"Manufacturing Director",4,Divorced,5762,5k-10k,24442,2,No,14,3,3,1,15,6,3,7,7,1,7
1805,1,38,36-44,No,Non-Travel,1336,"Human Resources",2,3,"Human Resources",1,Male,100,3,1,"Human Resources",2,Divorced,2592,1k-5k,7129,5,No,13,3,4,3,13,3,3,11,10,3,8
1807,1,34,27-35,Yes,"Travel Frequently",234,"Research & Development",9,4,"Life Sciences",4,Male,93,3,2,"Laboratory Technician",1,Married,5346,5k-10k,6208,4,No,17,3,3,1,11,3,2,7,1,0,7
1809,1,37,36-44,Yes,"Travel Rarely",370,"Research & Development",10,4,Medical,4,Male,58,3,2,"Manufacturing Director",1,Single,4213,1k-5k,4992,1,No,15,3,2,0,10,4,1,10,3,0,8
1812,1,39,36-44,No,"Travel Frequently",766,Sales,20,3,"Life Sciences",3,Male,83,3,2,"Sales Executive",4,Divorced,4127,1k-5k,19188,2,No,18,3,4,1,7,6,3,2,1,2,2
1813,1,43,36-44,No,Non-Travel,343,"Research & Development",9,3,"Life Sciences",1,Male,52,3,1,"Research Scientist",3,Single,2438,1k-5k,24978,4,No,13,3,3,0,7,2,2,3,2,1,2
1814,1,41,36-44,No,"Travel Rarely",447,"Research & Development",5,3,"Life Sciences",2,Male,85,4,2,"Healthcare Representative",2,Single,6870,5k-10k,15530,3,No,12,3,1,0,11,3,1,3,2,1,2
1815,1,41,36-44,No,"Travel Rarely",796,Sales,4,1,Marketing,3,Female,81,3,3,"Sales Executive",3,Divorced,10447,10k-15k,26458,0,Yes,13,3,4,1,23,3,4,22,14,13,5
1816,1,30,27-35,No,"Travel Rarely",1092,"Research & Development",10,3,Medical,1,Female,64,3,3,"Manufacturing Director",3,Single,9667,5k-10k,2739,9,No,14,3,2,0,9,3,3,7,7,0,2
1818,1,26,18-26,Yes,"Travel Rarely",920,"Human Resources",20,2,Medical,4,Female,69,3,1,"Human Resources",2,Married,2148,1k-5k,6889,0,Yes,11,3,3,0,6,3,3,5,1,1,4
1821,1,46,45-53,Yes,"Travel Rarely",261,"Research & Development",21,2,Medical,4,Female,66,3,2,"Healthcare Representative",2,Married,8926,5k-10k,10842,4,No,22,4,4,1,13,2,4,9,7,3,7
1822,1,40,36-44,No,"Travel Rarely",1194,"Research & Development",1,3,"Life Sciences",3,Female,52,3,2,"Healthcare Representative",4,Divorced,6513,5k-10k,9060,4,No,17,3,4,1,12,3,3,5,3,0,3
1823,1,34,27-35,No,"Travel Rarely",810,Sales,8,2,"Technical Degree",2,Male,92,4,2,"Sales Executive",3,Married,6799,5k-10k,22128,1,No,21,4,3,2,10,5,3,10,8,4,8
1824,1,58,54-60,No,Non-Travel,350,Sales,2,3,Medical,2,Male,52,3,4,Manager,2,Divorced,16291,15k-20k,22577,4,No,22,4,4,1,37,0,2,16,9,14,14
1826,1,35,27-35,No,"Travel Rarely",185,"Research & Development",23,4,Medical,2,Male,91,1,1,"Laboratory Technician",3,Married,2705,1k-5k,9696,0,No,16,3,2,1,6,2,4,5,4,0,3
1827,1,47,45-53,No,"Travel Rarely",1001,"Research & Development",4,3,"Life Sciences",3,Female,92,2,3,"Manufacturing Director",2,Divorced,10333,10k-15k,19271,8,Yes,12,3,3,1,28,4,3,22,11,14,10
1829,1,40,36-44,No,"Travel Rarely",750,"Research & Development",12,3,"Life Sciences",2,Female,47,3,2,"Healthcare Representative",1,Divorced,4448,1k-5k,10748,2,No,12,3,2,1,15,3,3,7,4,7,7
1830,1,54,54-60,No,"Travel Rarely",431,"Research & Development",7,4,Medical,4,Female,68,3,2,"Research Scientist",4,Married,6854,5k-10k,15696,4,No,15,3,2,1,14,2,2,7,1,1,7
1833,1,31,27-35,No,"Travel Frequently",1125,Sales,7,4,Marketing,1,Female,68,3,3,"Sales Executive",1,Married,9637,5k-10k,8277,2,No,14,3,4,2,9,3,3,3,2,2,2
1834,1,28,27-35,No,"Travel Rarely",1217,"Research & Development",1,3,Medical,3,Female,67,3,1,"Research Scientist",1,Married,3591,1k-5k,12719,1,No,25,4,3,1,3,3,3,3,2,1,2
1835,1,38,36-44,No,"Travel Rarely",723,Sales,2,4,Marketing,2,Female,77,1,2,"Sales Representative",4,Married,5405,5k-10k,4244,2,Yes,20,4,1,2,20,4,2,4,2,0,3
1836,1,26,18-26,No,"Travel Rarely",572,Sales,10,3,Medical,3,Male,46,3,2,"Sales Executive",4,Single,4684,1k-5k,9125,1,No,13,3,1,0,5,4,3,5,3,1,2
1837,1,58,54-60,No,"Travel Frequently",1216,"Research & Development",15,4,"Life Sciences",1,Male,87,3,4,"Research Director",3,Married,15787,15k-20k,21624,2,Yes,14,3,2,0,23,3,3,2,2,2,2
1839,1,18,18-26,No,Non-Travel,1431,"Research & Development",14,3,Medical,2,Female,33,3,1,"Research Scientist",3,Single,1514,1k-5k,8018,1,No,16,3,3,0,0,4,1,0,0,0,0
1842,1,31,27-35,Yes,"Travel Rarely",359,"Human Resources",18,5,"Human Resources",4,Male,89,4,1,"Human Resources",1,Married,2956,1k-5k,21495,0,No,17,3,3,0,2,4,3,1,0,0,0
1844,1,29,27-35,Yes,"Travel Rarely",350,"Human Resources",13,3,"Human Resources",1,Male,56,2,1,"Human Resources",1,Divorced,2335,1k-5k,3157,4,Yes,15,3,4,3,4,3,3,2,2,2,0
1845,1,45,45-53,No,Non-Travel,589,Sales,2,4,"Life Sciences",3,Female,67,3,2,"Sales Executive",3,Married,5154,5k-10k,19665,4,No,22,4,2,2,10,3,4,8,7,5,7
1847,1,36,36-44,No,"Travel Rarely",430,"Research & Development",2,4,Other,4,Female,73,3,2,"Research Scientist",2,Married,6962,5k-10k,19573,4,Yes,22,4,4,1,15,2,3,1,0,0,0
1849,1,43,36-44,No,"Travel Frequently",1422,Sales,2,4,"Life Sciences",1,Male,92,3,2,"Sales Executive",4,Married,5675,5k-10k,19246,1,No,20,4,3,1,7,5,3,7,7,7,7
1850,1,27,27-35,No,"Travel Frequently",1297,"Research & Development",5,2,"Life Sciences",4,Female,53,3,1,"Laboratory Technician",4,Single,2379,1k-5k,19826,0,Yes,14,3,3,0,6,3,2,5,4,0,2
1852,1,29,27-35,No,"Travel Frequently",574,"Research & Development",20,1,Medical,4,Male,40,3,1,"Laboratory Technician",4,Married,3812,1k-5k,7003,1,No,13,3,2,0,11,3,4,11,8,3,10
1853,1,32,27-35,No,"Travel Frequently",1318,Sales,10,4,Marketing,4,Male,79,3,2,"Sales Executive",4,Single,4648,1k-5k,26075,8,No,13,3,3,0,4,2,4,0,0,0,0
1854,1,42,36-44,No,Non-Travel,355,"Research & Development",10,4,"Technical Degree",3,Male,38,3,1,"Research Scientist",3,Married,2936,1k-5k,6161,3,No,22,4,2,2,10,1,2,6,3,3,3
1856,1,47,45-53,No,"Travel Rarely",207,"Research & Development",9,4,"Life Sciences",2,Female,64,3,1,"Laboratory Technician",3,Single,2105,1k-5k,5411,4,No,12,3,3,0,7,2,3,2,2,2,0
1857,1,46,45-53,No,"Travel Rarely",706,"Research & Development",2,2,"Life Sciences",4,Male,82,3,3,"Manufacturing Director",4,Divorced,8578,5k-10k,19989,3,No,14,3,3,1,12,4,2,9,8,4,7
1858,1,28,27-35,No,Non-Travel,280,"Human Resources",1,2,"Life Sciences",3,Male,43,3,1,"Human Resources",4,Divorced,2706,1k-5k,10494,1,No,15,3,2,1,3,2,3,3,2,2,2
1859,1,29,27-35,No,"Travel Rarely",726,"Research & Development",29,1,"Life Sciences",4,Male,93,1,2,"Healthcare Representative",3,Divorced,6384,5k-10k,21143,8,No,17,3,4,2,11,3,3,7,0,1,6
1860,1,42,36-44,No,"Travel Rarely",1142,"Research & Development",8,3,"Life Sciences",4,Male,81,3,1,"Laboratory Technician",3,Single,3968,1k-5k,13624,4,No,13,3,4,0,8,3,3,0,0,0,0
1862,1,32,27-35,Yes,"Travel Rarely",414,Sales,2,4,Marketing,3,Male,82,2,2,"Sales Executive",2,Single,9907,5k-10k,26186,7,Yes,12,3,3,0,7,3,2,2,2,2,2
1863,1,46,45-53,No,"Travel Rarely",1319,Sales,3,3,"Technical Degree",1,Female,45,4,4,"Sales Executive",1,Divorced,13225,10k-15k,7739,2,No,12,3,4,1,25,5,3,19,17,2,8
1864,1,27,27-35,No,"Travel Rarely",728,Sales,23,1,Medical,2,Female,36,2,2,"Sales Representative",3,Married,3540,1k-5k,7018,1,No,21,4,4,1,9,5,3,9,8,5,8
1865,1,29,27-35,No,"Travel Rarely",352,"Human Resources",6,1,Medical,4,Male,87,2,1,"Human Resources",2,Married,2804,1k-5k,15434,1,No,11,3,4,0,1,3,3,1,0,0,0
1866,1,43,36-44,No,"Travel Rarely",823,"Research & Development",6,3,Medical,1,Female,81,2,5,Manager,3,Married,19392,15k-20k,22539,7,No,13,3,4,0,21,2,3,16,12,6,14
1867,1,48,45-53,No,"Travel Rarely",1224,"Research & Development",10,3,"Life Sciences",4,Male,91,2,5,"Research Director",2,Married,19665,15k-20k,13583,4,No,12,3,4,0,29,3,3,22,10,12,9
1868,1,29,27-35,Yes,"Travel Frequently",459,"Research & Development",24,2,"Life Sciences",4,Male,73,2,1,"Research Scientist",4,Single,2439,1k-5k,14753,1,Yes,24,4,2,0,1,3,2,1,0,1,0
1869,1,46,45-53,Yes,"Travel Rarely",1254,Sales,10,3,"Life Sciences",3,Female,64,3,3,"Sales Executive",2,Married,7314,5k-10k,14011,5,No,21,4,3,3,14,2,3,8,7,0,7
1870,1,27,27-35,No,"Travel Frequently",1131,"Research & Development",15,3,"Life Sciences",4,Female,77,2,1,"Research Scientist",1,Married,4774,1k-5k,23844,0,No,19,3,4,1,8,2,2,7,6,7,3
1871,1,39,36-44,No,"Travel Rarely",835,"Research & Development",19,4,Other,4,Male,41,3,2,"Research Scientist",4,Divorced,3902,1k-5k,5141,8,No,14,3,2,3,7,2,3,2,2,2,2
1873,1,55,54-60,No,"Travel Rarely",836,"Research & Development",2,4,"Technical Degree",2,Male,98,2,1,"Research Scientist",4,Married,2662,1k-5k,7975,8,No,20,4,2,1,19,2,4,5,2,0,4
1875,1,28,27-35,No,"Travel Rarely",1172,Sales,3,3,Medical,2,Female,78,3,1,"Sales Representative",2,Married,2856,1k-5k,3692,1,No,19,3,4,1,1,3,3,1,0,0,0
1876,1,30,27-35,Yes,"Travel Rarely",945,Sales,9,3,Medical,2,Male,89,3,1,"Sales Representative",4,Single,1081,1k-5k,16019,1,No,13,3,3,0,1,3,2,1,0,0,0
1878,1,22,18-26,Yes,"Travel Rarely",391,"Research & Development",7,1,"Life Sciences",4,Male,75,3,1,"Research Scientist",2,Single,2472,1k-5k,26092,1,Yes,23,4,1,0,1,2,3,1,0,0,0
1880,1,36,36-44,No,"Travel Rarely",1266,Sales,10,4,"Technical Degree",2,Female,63,2,2,"Sales Executive",3,Married,5673,5k-10k,6060,1,Yes,13,3,1,1,10,4,3,10,9,1,7
1881,1,31,27-35,No,"Travel Rarely",311,"Research & Development",20,3,"Life Sciences",2,Male,89,3,2,"Laboratory Technician",3,Divorced,4197,1k-5k,18624,1,No,11,3,1,1,10,2,3,10,8,0,2
1882,1,34,27-35,No,"Travel Rarely",1480,Sales,4,3,"Life Sciences",3,Male,64,3,3,"Sales Executive",4,Married,9713,5k-10k,24444,2,Yes,13,3,4,3,9,3,3,5,3,1,0
1883,1,29,27-35,No,"Travel Rarely",592,"Research & Development",7,3,"Life Sciences",4,Male,59,3,1,"Laboratory Technician",1,Single,2062,1k-5k,19384,3,No,14,3,2,0,11,2,3,3,2,1,2
1885,1,37,36-44,No,"Travel Rarely",783,"Research & Development",7,4,Medical,4,Male,78,3,2,"Research Scientist",1,Married,4284,1k-5k,13588,5,Yes,22,4,3,1,16,2,3,5,3,0,4
1886,1,35,27-35,No,"Travel Rarely",219,"Research & Development",16,2,Other,4,Female,44,2,2,"Manufacturing Director",2,Married,4788,1k-5k,25388,0,Yes,11,3,4,0,4,2,3,3,2,0,2
1888,1,45,45-53,No,"Travel Rarely",556,"Research & Development",25,2,"Life Sciences",2,Female,93,2,2,"Manufacturing Director",4,Married,5906,5k-10k,23888,0,No,13,3,4,2,10,2,2,9,8,3,8
1890,1,36,36-44,No,"Travel Frequently",1213,"Human Resources",2,1,"Human Resources",2,Male,94,2,2,"Human Resources",4,Single,3886,1k-5k,4223,1,No,21,4,4,0,10,2,2,10,1,0,8
1892,1,40,36-44,No,"Travel Rarely",1137,"Research & Development",1,4,"Life Sciences",1,Male,98,3,4,Manager,1,Divorced,16823,15k-20k,18991,2,No,11,3,1,1,22,3,3,19,7,11,16
1893,1,26,18-26,No,"Travel Rarely",482,"Research & Development",1,2,"Life Sciences",2,Female,90,2,1,"Research Scientist",3,Married,2933,1k-5k,14908,1,Yes,13,3,3,1,1,3,2,1,0,1,0
1898,1,27,27-35,No,"Travel Rarely",511,Sales,2,2,Medical,1,Female,89,4,2,"Sales Executive",3,Single,6500,5k-10k,26997,0,No,14,3,2,0,9,5,2,8,7,0,7
1900,1,48,45-53,No,"Travel Frequently",117,"Research & Development",22,3,Medical,4,Female,58,3,4,Manager,4,Divorced,17174,15k-20k,2437,3,No,11,3,2,1,24,3,3,22,17,4,7
1903,1,44,36-44,No,"Travel Rarely",170,"Research & Development",1,4,"Life Sciences",2,Male,78,4,2,"Healthcare Representative",1,Married,5033,5k-10k,9364,2,No,15,3,4,1,10,5,3,2,0,2,2
1905,1,34,27-35,Yes,Non-Travel,967,"Research & Development",16,4,"Technical Degree",4,Male,85,1,1,"Research Scientist",1,Married,2307,1k-5k,14460,1,Yes,23,4,2,1,5,2,3,5,2,3,0
1907,1,56,54-60,Yes,"Travel Rarely",1162,"Research & Development",24,2,"Life Sciences",1,Male,97,3,1,"Laboratory Technician",4,Single,2587,1k-5k,10261,1,No,16,3,4,0,5,3,3,4,2,1,0
1908,1,36,36-44,No,"Travel Rarely",335,Sales,17,2,Marketing,3,Male,33,2,2,"Sales Executive",2,Married,5507,5k-10k,16822,2,No,16,3,3,2,12,1,1,4,2,1,3
1909,1,41,36-44,No,"Travel Rarely",337,Sales,8,3,Marketing,3,Female,54,3,2,"Sales Executive",2,Married,4393,1k-5k,26841,5,No,21,4,3,1,14,3,3,5,4,1,4
1911,1,42,36-44,No,"Travel Rarely",1396,"Research & Development",6,3,Medical,3,Male,83,3,3,"Research Director",1,Married,13348,10k-15k,14842,9,No,13,3,2,1,18,3,4,13,7,5,7
1912,1,31,27-35,No,"Travel Rarely",1079,Sales,10,2,Medical,3,Female,86,3,2,"Sales Executive",4,Divorced,6583,5k-10k,20115,2,Yes,11,3,4,1,8,2,3,5,2,1,4
1915,1,34,27-35,No,"Travel Rarely",735,Sales,3,1,Medical,4,Female,75,2,2,"Sales Executive",4,Married,8103,5k-10k,16495,3,Yes,12,3,3,0,9,3,2,4,2,0,1
1916,1,31,27-35,No,"Travel Rarely",471,"Research & Development",4,3,Medical,1,Female,62,4,1,"Laboratory Technician",3,Divorced,3978,1k-5k,16031,8,No,12,3,2,1,4,0,2,2,2,2,2
1918,1,26,18-26,No,"Travel Frequently",1096,"Research & Development",6,3,Other,3,Male,61,4,1,"Laboratory Technician",4,Married,2544,1k-5k,7102,0,No,18,3,1,1,8,3,3,7,7,7,7
1922,1,45,45-53,No,"Travel Frequently",1297,"Research & Development",1,4,Medical,2,Male,44,3,2,"Healthcare Representative",3,Single,5399,5k-10k,14511,4,No,12,3,3,0,12,3,3,4,2,0,3
1924,1,33,27-35,No,"Travel Rarely",217,Sales,10,4,Marketing,2,Male,43,3,2,"Sales Executive",3,Single,5487,5k-10k,10410,1,No,14,3,2,0,10,2,2,10,4,0,9
1927,1,28,27-35,No,"Travel Frequently",783,Sales,1,2,"Life Sciences",3,Male,42,2,2,"Sales Executive",4,Married,6834,5k-10k,19255,1,Yes,12,3,3,1,7,2,3,7,7,0,7
1928,1,29,27-35,Yes,"Travel Frequently",746,Sales,24,3,"Technical Degree",3,Male,45,4,1,"Sales Representative",1,Single,1091,1k-5k,10642,1,No,17,3,4,0,1,3,3,1,0,0,0
1929,1,39,36-44,No,Non-Travel,1251,Sales,21,4,"Life Sciences",1,Female,32,1,2,"Sales Executive",3,Married,5736,5k-10k,3987,6,No,19,3,3,1,10,1,3,3,2,1,2
1931,1,27,27-35,No,"Travel Rarely",1354,"Research & Development",2,4,"Technical Degree",2,Male,41,3,1,"Research Scientist",2,Married,2226,1k-5k,6073,1,No,11,3,3,1,6,3,2,5,3,1,2
1932,1,34,27-35,No,"Travel Frequently",735,"Research & Development",22,4,Other,3,Male,86,2,2,"Research Scientist",4,Married,5747,5k-10k,26496,1,Yes,15,3,2,0,16,3,3,15,10,6,11
1933,1,28,27-35,Yes,"Travel Rarely",1475,Sales,13,2,Marketing,4,Female,84,3,2,"Sales Executive",3,Single,9854,5k-10k,23352,3,Yes,11,3,4,0,6,0,3,2,0,2,2
1934,1,47,45-53,No,Non-Travel,1169,"Research & Development",14,4,"Technical Degree",3,Male,64,3,2,"Research Scientist",2,Married,5467,5k-10k,2125,8,No,18,3,3,1,16,4,4,8,7,1,7
1935,1,56,54-60,No,"Travel Rarely",1443,Sales,11,5,Marketing,4,Female,89,2,2,"Sales Executive",1,Married,5380,5k-10k,20328,4,No,16,3,3,1,6,3,3,0,0,0,0
1936,1,39,36-44,No,"Travel Rarely",867,"Research & Development",9,2,Medical,1,Male,87,3,2,"Manufacturing Director",1,Married,5151,5k-10k,12315,1,No,25,4,4,1,10,3,3,10,0,7,9
1937,1,38,36-44,No,"Travel Frequently",1394,"Research & Development",8,3,Medical,4,Female,58,2,2,"Research Scientist",2,Divorced,2133,1k-5k,18115,1,Yes,16,3,3,1,20,3,3,20,11,0,7
1938,1,58,54-60,No,"Travel Rarely",605,Sales,21,3,"Life Sciences",4,Female,72,3,4,Manager,4,Married,17875,15k-20k,11761,4,Yes,13,3,3,1,29,2,2,1,0,0,0
1939,1,32,27-35,Yes,"Travel Frequently",238,"Research & Development",5,2,"Life Sciences",1,Female,47,4,1,"Research Scientist",3,Single,2432,1k-5k,15318,3,Yes,14,3,1,0,8,2,3,4,1,0,3
1940,1,38,36-44,No,"Travel Rarely",1206,"Research & Development",9,2,"Life Sciences",2,Male,71,3,1,"Research Scientist",4,Divorced,4771,1k-5k,14293,2,No,19,3,4,2,10,0,4,5,2,0,3
1941,1,49,45-53,No,"Travel Frequently",1064,"Research & Development",2,1,"Life Sciences",2,Male,42,3,5,"Research Director",4,Married,19161,15k-20k,13738,3,No,15,3,4,0,28,3,3,5,4,4,3
1943,1,42,36-44,No,"Travel Rarely",419,Sales,12,4,Marketing,2,Male,77,3,2,"Sales Executive",4,Divorced,5087,5k-10k,2900,3,Yes,12,3,3,2,14,4,3,0,0,0,0
1944,1,27,27-35,Yes,"Travel Frequently",1337,"Human Resources",22,3,"Human Resources",1,Female,58,2,1,"Human Resources",2,Married,2863,1k-5k,19555,1,No,12,3,1,0,1,2,3,1,0,0,0
1945,1,35,27-35,No,"Travel Rarely",682,Sales,18,4,Medical,2,Male,71,3,2,"Sales Executive",1,Married,5561,5k-10k,15975,0,No,16,3,4,1,6,2,1,5,3,0,4
1947,1,28,27-35,No,Non-Travel,1103,"Research & Development",16,3,Medical,3,Male,49,3,1,"Research Scientist",3,Single,2144,1k-5k,2122,1,No,14,3,3,0,5,3,2,5,3,1,4
1948,1,31,27-35,No,Non-Travel,976,"Research & Development",3,2,Medical,3,Male,48,3,1,"Research Scientist",1,Divorced,3065,1k-5k,3995,1,Yes,13,3,4,1,4,3,4,4,2,2,3
1949,1,36,36-44,No,Non-Travel,1351,"Research & Development",9,4,"Life Sciences",1,Male,66,4,1,"Laboratory Technician",2,Married,2810,1k-5k,9238,1,No,22,4,2,0,5,3,3,5,4,0,2
1950,1,34,27-35,No,"Travel Rarely",937,Sales,1,3,Marketing,1,Male,32,3,3,"Sales Executive",4,Single,9888,5k-10k,6770,1,No,21,4,1,0,14,3,2,14,8,2,1
1951,1,34,27-35,No,"Travel Rarely",1239,Sales,13,4,Medical,4,Male,39,3,3,"Sales Executive",3,Divorced,8628,5k-10k,22914,1,No,18,3,3,1,9,2,2,8,7,1,1
1952,1,26,18-26,No,"Travel Rarely",157,"Research & Development",1,3,Medical,3,Male,95,3,1,"Laboratory Technician",1,Single,2867,1k-5k,20006,0,No,13,3,4,0,8,6,2,7,7,7,6
1954,1,29,27-35,No,"Travel Rarely",136,"Research & Development",1,3,"Life Sciences",1,Male,89,3,2,"Healthcare Representative",1,Married,5373,5k-10k,6225,0,No,12,3,1,1,6,5,2,5,3,0,2
1955,1,32,27-35,No,Non-Travel,1146,"Research & Development",15,4,Medical,3,Female,34,3,2,"Healthcare Representative",4,Divorced,6667,5k-10k,16542,5,No,18,3,2,1,9,6,3,5,1,1,2
1956,1,31,27-35,No,"Travel Frequently",1125,"Research & Development",1,3,"Life Sciences",4,Male,48,1,2,"Research Scientist",1,Married,5003,5k-10k,5771,1,No,21,4,2,0,10,6,3,10,8,8,7
1960,1,28,27-35,Yes,"Travel Rarely",1404,"Research & Development",17,3,"Technical Degree",3,Male,32,2,1,"Laboratory Technician",4,Divorced,2367,1k-5k,18779,5,No,12,3,1,1,6,2,2,4,1,0,3
1961,1,38,36-44,No,"Travel Rarely",1404,Sales,1,3,"Life Sciences",1,Male,59,2,1,"Sales Representative",1,Single,2858,1k-5k,11473,4,No,14,3,1,0,20,3,2,1,0,0,0
1962,1,35,27-35,No,"Travel Rarely",1224,Sales,7,4,"Life Sciences",3,Female,55,3,2,"Sales Executive",4,Married,5204,5k-10k,13586,1,Yes,11,3,4,0,10,2,3,10,8,0,9
1965,1,27,27-35,No,"Travel Rarely",954,Sales,9,3,Marketing,4,Male,44,3,2,"Sales Executive",4,Single,4105,1k-5k,5099,1,No,14,3,1,0,7,5,3,7,7,0,7
1966,1,32,27-35,No,"Travel Rarely",1373,"Research & Development",5,4,"Life Sciences",4,Male,56,2,2,"Manufacturing Director",4,Single,9679,5k-10k,10138,8,No,24,4,2,0,8,1,3,1,0,0,0
1967,1,31,27-35,Yes,"Travel Frequently",754,Sales,26,4,Marketing,1,Male,63,3,2,"Sales Executive",4,Married,5617,5k-10k,21075,1,Yes,11,3,3,0,10,4,3,10,7,0,8
1968,1,53,45-53,Yes,"Travel Rarely",1168,Sales,24,4,"Life Sciences",1,Male,66,3,3,"Sales Executive",1,Single,10448,10k-15k,5843,6,Yes,13,3,2,0,15,2,2,2,2,2,2
1969,1,54,54-60,No,"Travel Rarely",155,"Research & Development",9,2,"Life Sciences",1,Female,67,3,2,"Research Scientist",3,Married,2897,1k-5k,22474,3,No,11,3,3,2,9,6,2,4,3,2,3
1970,1,33,27-35,No,"Travel Frequently",1303,"Research & Development",7,2,"Life Sciences",4,Male,36,3,2,"Healthcare Representative",3,Divorced,5968,5k-10k,18079,1,No,20,4,3,3,9,2,3,9,7,2,8
1971,1,43,36-44,No,"Travel Rarely",574,"Research & Development",11,3,"Life Sciences",1,Male,30,3,3,"Healthcare Representative",3,Married,7510,5k-10k,16873,1,No,17,3,2,1,10,1,3,10,9,0,9
1972,1,38,36-44,No,"Travel Frequently",1444,"Human Resources",1,4,Other,4,Male,88,3,1,"Human Resources",2,Married,2991,1k-5k,5224,0,Yes,11,3,2,1,7,2,3,6,2,1,2
1973,1,55,54-60,No,"Travel Rarely",189,"Human Resources",26,4,"Human Resources",3,Male,71,4,5,Manager,2,Married,19636,15k-20k,25811,4,Yes,18,3,1,1,35,0,3,10,9,1,4
1974,1,31,27-35,No,"Travel Rarely",1276,"Research & Development",2,1,Medical,4,Female,59,1,1,"Laboratory Technician",4,Divorced,1129,1k-5k,17536,1,Yes,11,3,3,3,1,4,3,1,0,0,0
1975,1,39,36-44,No,"Travel Rarely",119,Sales,15,4,Marketing,2,Male,77,3,4,"Sales Executive",1,Single,13341,10k-15k,25098,0,No,12,3,1,0,21,3,3,20,8,11,10
1976,1,42,36-44,No,Non-Travel,335,"Research & Development",23,2,"Life Sciences",4,Male,37,2,2,"Research Scientist",3,Single,4332,1k-5k,14811,1,No,12,3,4,0,20,2,3,20,9,3,7
1979,1,31,27-35,No,Non-Travel,697,"Research & Development",10,3,Medical,3,Female,40,3,3,"Research Director",3,Married,11031,10k-15k,26862,4,No,20,4,3,1,13,2,4,11,7,4,8
1980,1,54,54-60,No,"Travel Rarely",157,"Research & Development",10,3,Medical,3,Female,77,3,2,"Manufacturing Director",1,Single,4440,1k-5k,25198,6,Yes,19,3,4,0,9,3,3,5,2,1,4
1981,1,24,18-26,No,"Travel Rarely",771,"Research & Development",1,2,"Life Sciences",2,Male,45,2,2,"Healthcare Representative",3,Single,4617,1k-5k,14120,1,No,12,3,2,0,4,2,2,4,3,1,2
1982,1,23,18-26,No,"Travel Rarely",571,"Research & Development",12,2,Other,4,Male,78,3,1,"Laboratory Technician",4,Single,2647,1k-5k,13672,1,No,13,3,3,0,5,6,4,5,2,1,4
1985,1,40,36-44,No,"Travel Frequently",692,"Research & Development",11,3,"Technical Degree",4,Female,73,3,2,"Laboratory Technician",3,Married,6323,5k-10k,26849,1,No,11,3,1,1,10,2,4,10,9,9,4
1986,1,40,36-44,No,"Travel Rarely",444,Sales,2,2,Marketing,2,Female,92,3,2,"Sales Executive",2,Married,5677,5k-10k,4258,3,No,14,3,3,1,15,4,3,11,8,5,10
1987,1,25,18-26,No,"Travel Rarely",309,"Human Resources",2,3,"Human Resources",3,Female,82,3,1,"Human Resources",2,Married,2187,1k-5k,19655,4,No,14,3,3,0,6,3,3,2,0,1,2
1989,1,30,27-35,No,"Travel Rarely",911,"Research & Development",1,2,Medical,4,Male,76,3,1,"Laboratory Technician",2,Married,3748,1k-5k,4077,1,No,13,3,3,0,12,6,2,12,8,1,7
1992,1,25,18-26,No,"Travel Rarely",977,"Research & Development",2,1,Other,4,Male,57,3,1,"Laboratory Technician",3,Divorced,3977,1k-5k,7298,6,Yes,19,3,3,1,7,2,2,2,2,0,2
1993,1,47,45-53,No,"Travel Rarely",1180,"Research & Development",25,3,Medical,1,Male,84,3,3,"Healthcare Representative",3,Single,8633,5k-10k,13084,2,No,23,4,2,0,25,3,3,17,14,12,11
1994,1,33,27-35,No,Non-Travel,1313,"Research & Development",1,2,Medical,2,Male,59,2,1,"Laboratory Technician",3,Divorced,2008,1k-5k,20439,1,No,12,3,3,3,1,2,2,1,1,0,0
1995,1,38,36-44,No,"Travel Rarely",1321,Sales,1,4,"Life Sciences",4,Male,86,3,2,"Sales Executive",2,Married,4440,1k-5k,7636,0,No,15,3,1,2,16,3,3,15,13,5,8
1996,1,31,27-35,No,"Travel Rarely",1154,Sales,2,2,"Life Sciences",1,Male,54,3,1,"Sales Representative",3,Married,3067,1k-5k,6393,0,No,19,3,3,1,3,1,3,2,2,1,2
1997,1,38,36-44,No,"Travel Frequently",508,"Research & Development",6,4,"Life Sciences",1,Male,72,2,2,"Manufacturing Director",3,Married,5321,5k-10k,14284,2,No,11,3,4,1,10,1,3,8,3,7,7
1998,1,42,36-44,No,"Travel Rarely",557,"Research & Development",18,4,"Life Sciences",4,Male,35,3,2,"Research Scientist",1,Divorced,5410,5k-10k,11189,6,Yes,17,3,3,1,9,3,2,4,3,1,2
